id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe,predicted,predicted_prob,true_label
5549,56,admin.,married,university.degree,unknown,yes,no,cellular,jun,fri,1601,1,958,0,nonexistent,-2.9,92.68,-41.86,1.2,5203.1,yes,0,0.4605185,1
19908,17,technician,married,illiterate,unknown,unknown,no,cellular,oct,mon,162,31,3,5,success,-1.1,94.38,-38.25,0.92,4809.72,no,1,0.61675376,0
13056,59,retired,married,professional.course,unknown,no,no,telephone,may,wed,491,1,702,0,success,1.1,94.33,-40.09,3.55,4780.85,yes,0,0.06123412,1
4852,57,technician,married,high.school,no,yes,no,telephone,may,tue,746,1,985,0,nonexistent,1.1,98.22,-36.29,5.09,4936.64,yes,0,0.1754281,1
19314,53,entrepreneur,single,professional.course,yes,yes,no,telephone,dec,thu,88,11,966,0,nonexistent,1.1,97.37,-36.07,4.73,5206.57,yes,0,0.34466764,1
7722,34,blue-collar,married,high.school,no,no,no,cellular,nov,mon,4276,1,46,2,nonexistent,-0.1,97.82,-41.34,4.68,5420.47,yes,0,0.06924241,1
5576,77,management,unknown,basic.6y,yes,no,yes,telephone,aug,thu,3786,5,799,3,nonexistent,-0.1,99.01,-50.74,2.22,5023.98,no,1,0.5435964,0
12344,68,retired,divorced,basic.4y,yes,unknown,yes,cellular,aug,wed,382,49,1029,0,nonexistent,-2.9,96.53,-32.35,1.06,4918.83,no,1,0.56088424,0
20980,54,technician,married,professional.course,no,yes,yes,cellular,sep,fri,760,0,1035,1,failure,-3.4,96.81,-30.27,0.76,4967.32,yes,0,0.4638033,1
13348,74,student,divorced,illiterate,no,no,no,cellular,may,thu,132,15,977,0,nonexistent,1.4,96.15,-35.34,4.75,5458.13,yes,0,0.3806944,1
16984,86,admin.,single,basic.4y,yes,no,unknown,cellular,jul,fri,146,16,952,0,nonexistent,1.4,93.54,-44.79,5.15,5264.69,no,1,0.7594272,0
6243,21,student,single,basic.9y,no,no,no,cellular,oct,fri,3180,1,1017,5,success,-3.4,96.43,-35.43,1.68,5274.28,yes,0,0.38317415,1
4385,45,technician,married,unknown,no,no,no,cellular,apr,thu,559,0,1029,0,nonexistent,-1.8,96.05,-47.66,1.3,4920.63,no,1,0.62536055,0
16625,29,admin.,married,university.degree,no,yes,no,cellular,jun,thu,4702,1,842,1,success,-2.9,94.01,-30.99,4.03,5312.17,yes,0,0.34339365,1
3355,42,admin.,married,university.degree,no,no,no,cellular,jun,thu,157,1,982,0,nonexistent,-2.9,94.72,-40.59,1.24,5025.43,yes,0,0.15845682,1
22063,28,blue-collar,married,basic.9y,no,yes,no,telephone,apr,thu,631,2,683,5,nonexistent,-1.8,95.06,-41.04,4.52,4752.74,yes,0,0.08017941,1
4606,38,admin.,married,university.degree,no,yes,no,cellular,nov,mon,218,2,1043,0,nonexistent,-3.4,88.1,-31.24,0.7,5032.55,no,1,0.5821491,0
892,50,retired,unknown,illiterate,yes,unknown,no,telephone,mar,mon,3540,21,856,6,success,1.1,93.18,-44.63,1.52,4887.37,yes,0,0.37021104,1
11769,40,blue-collar,married,basic.9y,no,no,no,cellular,jul,tue,1943,0,62,6,failure,1.4,96.42,-36.29,1.69,5321.88,yes,0,0.07269379,1
10960,27,admin.,single,university.degree,no,no,no,cellular,oct,tue,1911,1,760,6,nonexistent,-1.1,96.97,-35.78,3.77,4994.17,no,1,0.5636565,0
16665,37,blue-collar,unknown,basic.6y,unknown,no,unknown,telephone,aug,tue,151,46,950,0,nonexistent,1.4,93.44,-41.76,4.77,5128.76,no,1,0.6656258,0
6627,65,student,divorced,university.degree,no,yes,yes,telephone,sep,wed,5007,16,610,6,nonexistent,-3.4,91.0,-34.81,2.71,5197.35,yes,0,0.38737455,1
5457,28,admin.,single,basic.9y,unknown,yes,no,cellular,may,thu,2439,4,757,4,failure,-1.8,90.08,-30.93,2.33,5282.3,yes,0,0.07348961,1
17230,37,management,divorced,university.degree,no,yes,no,cellular,jul,tue,2561,1,370,6,success,1.4,90.65,-32.61,1.31,5266.86,yes,0,0.059986487,1
10043,71,retired,married,basic.9y,no,no,no,cellular,aug,fri,2508,0,571,0,nonexistent,-2.9,96.4,-41.5,2.33,5093.34,no,1,0.5384031,0
8716,48,entrepreneur,divorced,high.school,no,no,no,cellular,aug,wed,314,0,988,0,nonexistent,-2.9,90.17,-32.87,0.87,4847.77,yes,0,0.4508271,1
14295,33,technician,married,professional.course,no,unknown,unknown,cellular,sep,fri,131,0,5,4,success,-1.1,95.98,-36.37,0.92,5147.25,no,1,0.6233658,0
5479,77,housemaid,married,basic.9y,unknown,unknown,no,cellular,sep,fri,3395,8,1005,0,nonexistent,1.4,91.01,-36.13,5.12,5013.74,yes,0,0.41888586,1
19581,50,management,married,university.degree,no,no,no,cellular,may,fri,2002,1,246,5,failure,-1.8,94.42,-41.14,2.74,5154.22,yes,0,0.09910929,1
2778,21,housemaid,divorced,illiterate,unknown,yes,no,telephone,mar,tue,376,41,1001,0,nonexistent,1.1,91.83,-34.83,4.98,5450.55,no,1,0.7833253,0
554,29,blue-collar,single,high.school,no,yes,no,cellular,jul,tue,2607,1,482,4,success,1.4,97.08,-49.61,4.41,5372.38,yes,0,0.056087278,1
18083,35,admin.,divorced,university.degree,no,no,yes,cellular,nov,fri,137,0,989,0,nonexistent,-0.1,91.52,-42.12,4.23,5315.3,yes,0,0.012502987,1
