id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_index,cons_conf_index,lending_rate3m,nr_employed,subscribe,predicted,predicted_prob,true_label
15022,54,services,divorced,basic.6y,no,yes,no,cellular,nov,tue,5148,0,424,0,success,-0.1,95.83,-37.73,4.73,5269.81,no,1,0.31834917871670576,0
5594,54,retired,married,basic.4y,no,no,no,cellular,jun,tue,529,2,2,4,failure,-2.9,93.33,-41.08,1.25,5167.57,no,1,0.23243987543276662,0
20031,34,admin.,married,university.degree,no,yes,no,cellular,may,wed,1240,0,456,6,failure,-1.8,95.76,-29.04,4.28,5010.6,no,1,0.2942997968787387,0
18862,82,services,single,university.degree,unknown,unknown,unknown,telephone,apr,tue,1400,17,813,3,success,-1.8,88.44,-33.16,4.34,4872.32,no,1,0.2916211170857642,0
4490,25,self-employed,single,university.degree,no,no,no,cellular,may,thu,354,2,970,0,nonexistent,-1.8,95.4,-45.92,1.21,4925.73,no,1,0.24615194249813097,0
5688,69,retired,single,university.degree,no,yes,yes,cellular,mar,mon,70,21,1045,0,nonexistent,-1.8,94.79,-48.45,1.61,5175.58,no,1,0.4140854713392763,0
1085,40,technician,single,high.school,no,yes,no,cellular,may,fri,623,1,972,0,nonexistent,-1.8,89.08,-46.06,1.22,5313.26,no,1,0.32200966018948385,0
3211,28,technician,single,professional.course,unknown,no,no,cellular,nov,thu,526,0,936,6,failure,-0.1,97.63,-35.93,2.83,5238.82,no,1,0.3653132793642416,0
17895,29,student,single,professional.course,no,yes,no,cellular,sep,mon,1611,4,19,1,success,-1.1,93.53,-39.07,0.86,5196.88,no,1,0.2398655796218216,0
11124,35,blue-collar,married,basic.4y,no,no,no,telephone,jun,tue,876,1,997,0,nonexistent,1.4,91.06,-41.92,4.86,5066.02,no,1,0.38111936834385873,0
13678,29,admin.,married,university.degree,no,yes,no,cellular,apr,thu,3165,1,185,3,success,-1.8,92.12,-48.02,5.03,5358.0,no,1,0.6383040009050802,0
12580,52,services,unknown,basic.4y,unknown,yes,no,telephone,sep,thu,450,13,961,0,nonexistent,-2.9,90.45,-40.59,1.31,5152.34,no,1,0.2892146172358189,0
12530,26,blue-collar,single,high.school,no,no,no,telephone,may,fri,1237,3,965,0,nonexistent,1.1,97.94,-35.67,5.06,5107.94,no,1,0.42246428676780257,0
9937,25,technician,single,professional.course,no,yes,no,cellular,apr,fri,694,2,712,5,nonexistent,-1.8,94.06,-47.89,1.87,5321.53,no,1,0.4315634071024346,0
13821,55,admin.,married,illiterate,no,unknown,no,cellular,may,fri,173,46,1014,0,nonexistent,1.1,93.43,-35.27,4.82,4972.97,no,1,0.23236127649917876,0
8937,60,retired,married,professional.course,no,yes,no,cellular,may,wed,3755,1,902,5,nonexistent,-1.8,89.04,-30.52,3.43,5006.55,no,1,0.4756902264562732,0
3489,44,retired,married,basic.9y,no,yes,no,telephone,may,fri,153,42,973,0,nonexistent,1.1,93.05,-36.03,4.81,5351.92,no,1,0.5895981827433568,0
8130,31,self-employed,single,high.school,unknown,no,yes,telephone,may,fri,2310,42,304,6,nonexistent,-1.1,90.37,-27.91,3.39,5044.57,yes,0,0.19684314181447046,1
16817,36,technician,married,university.degree,no,yes,no,cellular,aug,wed,417,5,204,0,success,-2.9,89.87,-28.66,3.6,4985.37,no,1,0.29699243549711996,0
9850,32,student,married,professional.course,no,yes,no,cellular,aug,mon,4350,3,513,5,nonexistent,-1.7,92.15,-36.7,3.68,4942.01,yes,0,0.21194667948613413,1
17955,30,admin.,single,high.school,no,yes,no,cellular,may,tue,374,2,61,6,nonexistent,-1.8,87.88,-35.26,4.79,5207.91,no,1,0.3363682868078307,0
20555,36,blue-collar,divorced,basic.9y,no,unknown,unknown,cellular,jul,fri,1174,2,953,0,nonexistent,1.4,98.42,-42.52,5.12,5149.67,yes,0,0.13190161294564667,1
4160,28,admin.,divorced,high.school,no,yes,no,cellular,aug,thu,1994,1,681,2,nonexistent,1.4,89.58,-31.63,3.15,5320.41,no,1,0.22871546502686707,0
20241,67,retired,married,unknown,no,no,no,telephone,mar,mon,176,1,6,2,success,-1.8,95.79,-34.2,0.63,4808.35,no,1,0.2633275947849089,0
8405,79,retired,divorced,basic.4y,no,no,no,cellular,nov,fri,92,2,1047,0,nonexistent,-3.4,93.85,-29.31,0.72,5213.18,no,1,0.3191579462236147,0
3074,44,retired,divorced,high.school,no,yes,no,cellular,aug,fri,1824,25,80,6,nonexistent,1.1,89.75,-40.21,1.96,5036.14,yes,0,0.16872607301621334,1
10481,60,retired,married,basic.4y,no,no,no,cellular,aug,tue,2704,6,586,2,failure,1.4,93.48,-41.73,2.59,5089.58,yes,0,0.1195477569489637,1
13145,28,entrepreneur,married,university.degree,no,no,no,cellular,may,wed,860,0,749,1,success,-1.8,94.11,-50.97,3.24,5143.13,yes,0,0.16926395238921546,1
6864,48,management,married,university.degree,no,no,no,cellular,jun,mon,205,0,1005,0,nonexistent,-2.9,89.98,-39.0,1.22,5050.81,no,1,0.4468974921877647,0
17987,36,admin.,married,university.degree,no,no,no,cellular,jul,mon,744,2,3,4,success,-1.7,94.68,-40.21,0.9,5186.27,no,1,0.47589615757815223,0
20722,43,admin.,married,university.degree,no,yes,no,cellular,aug,tue,549,2,1041,0,nonexistent,1.4,90.08,-37.32,5.19,5008.51,yes,0,0.19844796898311445,1
1693,28,admin.,single,university.degree,no,no,no,cellular,aug,mon,198,0,1026,0,nonexistent,-2.9,89.71,-30.92,0.83,5289.4,no,1,0.522555420422682,0
8971,52,self-employed,single,basic.9y,no,yes,no,cellular,nov,thu,99,1,1016,0,nonexistent,-3.4,92.09,-29.07,0.73,4796.72,yes,0,0.09517884103815834,1
5866,23,management,married,unknown,no,no,no,cellular,mar,fri,88,5,1027,0,nonexistent,-1.8,91.07,-48.6,1.54,5083.8,no,1,0.31891099582835103,0
1338,50,admin.,married,basic.4y,no,yes,no,cellular,may,wed,1814,2,988,3,nonexistent,-1.8,88.0,-34.06,0.65,4996.54,no,1,0.3046699915159383,0
2928,32,technician,single,professional.course,no,yes,no,cellular,may,fri,333,0,1011,0,nonexistent,-1.8,88.89,-45.96,1.24,5088.9,no,1,0.21336063696426857,0
1434,37,admin.,married,high.school,no,yes,no,telephone,nov,mon,457,0,968,0,nonexistent,-3.4,95.89,-30.03,0.71,5052.62,no,1,0.4266317899072303,0
15580,38,technician,divorced,professional.course,no,no,no,cellular,aug,fri,2345,2,275,1,success,1.4,96.32,-49.05,0.73,5085.27,yes,0,0.07650946079442664,1
13329,41,blue-collar,married,professional.course,no,no,no,telephone,jun,mon,1562,1,67,6,failure,-2.9,90.39,-27.12,4.0,5303.95,yes,0,0.14426737461537115,1
20791,28,admin.,single,university.degree,no,yes,no,cellular,nov,fri,4921,0,114,6,failure,-3.4,91.29,-31.1,0.89,4997.7,no,1,0.5460689189019804,0
11680,36,management,married,university.degree,no,no,no,cellular,may,thu,373,1,1014,0,nonexistent,-1.8,91.22,-47.81,1.31,5043.0,no,1,0.2666255983405539,0
7020,55,entrepreneur,married,basic.9y,no,yes,no,cellular,apr,wed,177,1,1036,0,nonexistent,-1.8,97.07,-48.04,1.43,5144.99,no,1,0.22634250659895017,0
13488,66,services,divorced,basic.4y,yes,unknown,no,cellular,jul,fri,58,48,980,2,failure,-1.8,93.63,-47.28,1.44,4935.92,yes,0,0.11241146726718661,1
16858,31,unknown,single,high.school,no,yes,yes,telephone,may,mon,660,0,1,1,success,-1.8,95.09,-39.47,0.71,5178.99,no,1,0.5083704664701557,0
3740,29,management,married,university.degree,no,no,no,telephone,jun,wed,2312,1,409,5,nonexistent,1.4,95.99,-47.08,3.49,4845.38,yes,0,0.08594632162515704,1
15540,84,housemaid,single,unknown,unknown,no,no,cellular,jun,mon,2621,55,808,2,nonexistent,1.1,97.07,-38.39,3.97,4883.12,no,1,0.43011883543650337,0
2027,35,technician,single,university.degree,no,yes,no,cellular,jun,tue,379,1,147,2,nonexistent,-2.9,96.4,-38.65,4.96,4978.3,no,1,0.5476839810695732,0
10423,35,technician,married,professional.course,no,yes,no,telephone,nov,mon,3286,5,400,0,nonexistent,-3.4,89.97,-30.87,3.41,4878.61,no,1,0.6281926992614034,0
3198,39,blue-collar,married,basic.9y,no,no,no,telephone,may,thu,506,1,988,0,nonexistent,1.1,92.58,-35.7,4.9,4972.97,yes,0,0.09395595725281612,1
7892,42,admin.,divorced,basic.9y,unknown,yes,no,cellular,mar,fri,4506,23,966,3,failure,1.4,92.35,-48.45,3.88,4941.63,yes,0,0.10898537981271644,1
4389,47,blue-collar,married,high.school,unknown,yes,yes,cellular,may,wed,1467,2,567,0,nonexistent,-1.8,89.82,-46.09,2.09,4889.88,no,1,0.22552844683075432,0
3247,30,technician,single,professional.course,no,yes,yes,cellular,jun,mon,895,1,566,1,success,-2.9,97.29,-45.77,1.32,4981.06,no,1,0.4254999247402828,0
8301,61,admin.,unknown,basic.6y,yes,no,no,cellular,jun,thu,251,28,1015,0,nonexistent,1.4,91.28,-42.91,4.78,5400.62,yes,0,0.19474456698781598,1
12153,36,technician,single,high.school,no,no,no,cellular,aug,thu,458,6,1018,0,nonexistent,1.4,95.12,-36.13,5.07,5353.57,no,1,0.27489708329493795,0
17256,36,admin.,single,university.degree,no,yes,no,cellular,oct,fri,190,2,1004,0,nonexistent,-3.4,90.48,-26.6,0.69,5067.67,no,1,0.39916907218813946,0
1363,74,admin.,married,illiterate,unknown,unknown,unknown,telephone,mar,mon,72,8,966,0,nonexistent,1.4,94.95,-44.36,4.93,5034.66,no,1,0.23244511299592466,0
19080,36,blue-collar,married,basic.6y,no,no,no,cellular,may,mon,343,0,993,0,nonexistent,-1.8,88.43,-44.58,1.33,4981.82,no,1,0.21972654401461106,0
3257,53,retired,single,university.degree,unknown,no,no,cellular,nov,fri,1164,3,1021,0,nonexistent,-0.1,94.31,-42.79,3.89,5008.75,no,1,0.2202448826517058,0
1731,59,admin.,divorced,university.degree,no,yes,no,cellular,apr,fri,434,0,1012,1,failure,-1.8,97.17,-45.35,1.44,5139.89,no,1,0.34061956855832404,0
3506,58,retired,married,university.degree,no,no,no,cellular,sep,mon,4745,1,612,6,success,-3.4,97.3,-27.29,1.68,5222.23,yes,0,0.04717212132366766,1
21640,46,technician,married,basic.9y,no,no,no,cellular,sep,tue,980,2,728,4,failure,-3.4,96.91,-48.98,0.86,5141.5,no,1,0.4591078546794665,0
18341,40,management,divorced,university.degree,no,no,no,cellular,aug,wed,4190,1,13,3,nonexistent,1.4,91.42,-42.36,3.77,5284.58,yes,0,0.12488943489663455,1
4548,38,unemployed,single,basic.9y,unknown,yes,no,telephone,may,fri,475,1,950,6,success,1.1,90.66,-44.71,4.04,5129.17,no,1,0.2769529764258067,0
17714,27,admin.,single,unknown,no,no,no,cellular,mar,mon,295,1,616,3,success,-1.8,88.42,-30.98,2.29,5134.59,yes,0,0.18293888883769632,1
15245,41,blue-collar,married,basic.4y,no,yes,no,cellular,apr,wed,938,0,158,5,success,-1.8,88.72,-46.32,2.91,5391.99,no,1,0.21834015634692217,0
16777,45,housemaid,married,professional.course,unknown,yes,no,telephone,jun,thu,806,1,1005,0,nonexistent,1.4,94.27,-42.84,5.1,5442.45,no,1,0.47607263188279775,0
19901,30,unemployed,married,university.degree,no,no,no,cellular,jul,thu,805,1,914,1,failure,1.4,94.03,-33.65,2.85,4811.34,no,1,0.3363206684792343,0
2916,60,management,unknown,illiterate,unknown,unknown,no,telephone,sep,tue,117,54,1040,0,nonexistent,1.4,97.58,-44.7,5.16,5400.62,yes,0,0.10213028208904089,1
14499,54,entrepreneur,married,university.degree,no,yes,no,cellular,nov,wed,503,2,1020,0,nonexistent,-0.1,97.58,-40.99,4.28,5185.4,no,1,0.2815081262266668,0
21046,76,management,single,basic.9y,unknown,no,yes,telephone,sep,mon,94,16,950,0,nonexistent,-1.8,92.33,-48.65,1.52,5073.6,yes,0,0.16884308766617115,1
14790,46,blue-collar,single,basic.4y,no,yes,no,cellular,may,wed,713,1,1002,0,nonexistent,-1.8,90.57,-47.21,1.32,5002.21,no,1,0.41013496479865946,0
7307,88,housemaid,divorced,university.degree,yes,unknown,unknown,telephone,may,thu,633,45,977,0,nonexistent,1.4,88.86,-37.58,4.8,5421.53,yes,0,0.09668655758476902,1
11184,21,student,single,high.school,no,no,yes,cellular,oct,mon,248,0,1039,0,nonexistent,-3.4,96.12,-25.98,0.76,5213.18,no,1,0.3512358830864473,0
14482,28,blue-collar,married,basic.4y,no,yes,yes,cellular,jul,mon,105,0,522,2,success,1.4,96.44,-30.7,3.98,4761.96,no,1,0.6053036525934997,0
22370,43,housemaid,married,professional.course,unknown,yes,no,telephone,may,tue,1546,2,543,6,failure,1.1,97.55,-41.34,2.26,4937.22,yes,0,0.0523106900410943,1
9611,31,unemployed,single,university.degree,no,no,no,cellular,aug,mon,156,1,1021,0,nonexistent,-2.9,88.78,-30.36,0.9,5198.02,no,1,0.5,0
9623,26,admin.,single,university.degree,no,yes,no,cellular,may,mon,360,4,950,0,nonexistent,-1.8,92.52,-45.13,1.32,4905.33,no,1,0.25879398920575003,0
20682,29,self-employed,married,professional.course,no,yes,no,cellular,mar,thu,168,3,1012,3,failure,-1.8,93.64,-34.86,0.64,5013.7,yes,0,0.17945034713253322,1
11528,53,blue-collar,married,high.school,no,no,no,cellular,jul,thu,307,0,530,6,nonexistent,1.4,90.83,-48.03,1.46,5212.69,yes,0,0.05252351984143585,1
3573,57,technician,married,basic.9y,no,no,no,cellular,jul,wed,503,1,1031,0,nonexistent,1.4,98.14,-41.29,5.2,5055.57,no,1,0.2847449668725034,0
17934,37,services,married,high.school,no,yes,no,cellular,may,tue,207,1,379,4,failure,-1.8,93.75,-25.97,1.07,4992.33,no,1,0.4379616395393499,0
18795,25,admin.,single,university.degree,no,yes,yes,cellular,oct,fri,3594,1,492,2,success,-3.4,96.46,-39.08,4.29,5262.56,yes,0,0.10294420407025402,1
18568,51,blue-collar,married,basic.4y,unknown,no,no,cellular,aug,fri,532,0,1015,0,nonexistent,1.4,95.96,-35.84,4.93,5055.57,yes,0,0.1540731336729446,1
3469,28,self-employed,single,university.degree,no,no,no,cellular,jun,tue,1159,1,443,2,failure,-2.9,93.94,-29.46,1.33,4909.62,no,1,0.5480107703347593,0
17649,48,blue-collar,divorced,professional.course,no,yes,no,cellular,nov,mon,4347,1,348,6,nonexistent,-1.1,92.09,-39.58,3.32,4861.01,yes,0,0.18893105097701388,1
4085,44,entrepreneur,divorced,basic.4y,unknown,no,unknown,cellular,oct,fri,2368,52,496,6,failure,1.1,92.92,-37.71,2.85,5039.81,no,1,0.2565976581541554,0
17524,66,retired,married,high.school,unknown,no,no,cellular,aug,tue,294,1,1038,1,failure,-2.9,91.55,-32.59,0.82,4949.29,yes,0,0.06862041934626492,1
3394,40,blue-collar,married,professional.course,unknown,no,no,telephone,jun,fri,559,2,950,0,nonexistent,1.4,97.58,-42.97,4.88,5024.2,yes,0,0.132337699554204,1
20783,25,admin.,married,high.school,no,no,no,telephone,jun,fri,2896,6,292,0,nonexistent,1.4,90.19,-42.23,3.9,5141.47,no,1,0.36032875114434904,0
20114,27,blue-collar,married,basic.4y,no,no,no,cellular,may,mon,481,1,992,0,nonexistent,-1.8,93.72,-46.61,1.31,5175.58,no,1,0.3585494284236306,0
10891,41,blue-collar,married,high.school,no,no,yes,telephone,may,tue,4383,2,966,4,success,1.1,96.92,-29.07,0.65,4977.1,yes,0,0.02154439705347102,1
12948,77,management,married,unknown,no,no,yes,telephone,jun,mon,165,23,1044,0,nonexistent,1.1,92.2,-35.34,4.68,4993.74,no,1,0.2404311716905938,0
11637,26,entrepreneur,single,basic.4y,no,no,unknown,telephone,dec,thu,1145,34,1026,0,nonexistent,1.1,90.42,-36.03,4.86,4998.93,no,1,0.23558678394371607,0
1367,36,technician,single,professional.course,no,no,no,cellular,aug,mon,458,2,1024,0,nonexistent,1.4,97.83,-34.65,4.8,5102.62,yes,0,0.13581424224701746,1
20937,42,self-employed,married,high.school,no,no,no,cellular,nov,mon,132,2,971,1,failure,-3.4,93.94,-31.24,0.73,5248.3,no,1,0.3199159513417426,0
17501,44,services,married,high.school,no,yes,no,cellular,apr,wed,1072,1,152,3,nonexistent,-1.8,90.66,-34.34,3.65,5223.91,no,1,0.2315165824085351,0
22262,36,blue-collar,married,basic.6y,unknown,yes,no,cellular,may,fri,731,2,1046,0,nonexistent,-1.8,94.84,-46.15,1.29,5119.49,no,1,0.2895181201483585,0
12989,35,management,single,university.degree,no,no,no,telephone,may,thu,643,1,982,3,nonexistent,-1.8,90.64,-37.09,4.41,4958.2,no,1,0.23075696680443217,0
368,38,technician,single,high.school,no,yes,no,cellular,jul,wed,4722,6,764,3,failure,1.4,96.68,-36.7,1.45,5216.72,yes,0,0.05597985073800671,1
10494,45,technician,single,professional.course,no,yes,yes,cellular,mar,thu,140,2,949,0,nonexistent,-1.8,88.38,-49.5,1.59,5236.77,no,1,0.2985107984521125,0
10090,58,housemaid,divorced,unknown,no,no,unknown,cellular,sep,tue,3571,42,301,1,failure,1.4,95.05,-48.88,4.0,5156.58,yes,0,0.2086985842219849,1
8686,70,housemaid,divorced,basic.4y,no,yes,no,cellular,sep,tue,1625,0,811,5,failure,-3.4,90.98,-34.63,3.38,5226.31,no,1,0.3676600342876261,0
15920,58,management,married,university.degree,no,yes,yes,cellular,nov,fri,2248,0,544,5,nonexistent,-0.1,95.74,-28.36,4.85,5230.93,yes,0,0.04739364111350643,1
12385,46,blue-collar,married,professional.course,no,no,yes,cellular,jun,tue,969,1,978,0,nonexistent,-2.9,97.42,-42.1,1.15,4883.3,no,1,0.6159035267165167,0
9962,48,technician,divorced,unknown,unknown,no,no,telephone,jul,fri,500,0,1002,0,nonexistent,1.4,91.1,-40.69,4.98,5186.27,no,1,0.21759952875476118,0
12645,41,services,married,high.school,no,no,no,telephone,may,fri,4604,1,367,1,failure,1.1,90.54,-36.72,4.37,5222.97,yes,0,0.12190513377463667,1
18471,43,services,single,high.school,unknown,yes,no,telephone,may,wed,886,4,997,0,nonexistent,1.1,93.05,-36.72,4.96,5419.4,no,1,0.2504664211985004,0
2546,33,technician,married,basic.9y,no,yes,no,cellular,nov,fri,123,2,979,2,failure,-3.4,93.85,-31.57,0.74,4856.93,no,1,0.38559363949705106,0
20165,30,admin.,divorced,university.degree,no,no,no,telephone,may,thu,4000,3,499,0,success,-1.8,93.36,-44.66,0.65,5351.03,no,1,0.24040456174748362,0
7592,57,services,married,high.school,no,yes,no,cellular,jul,thu,438,2,997,1,failure,-1.7,95.15,-41.18,0.84,5151.33,no,1,0.5,0
17944,50,management,married,basic.6y,no,yes,no,cellular,nov,tue,1259,2,1005,6,nonexistent,-0.1,90.55,-40.81,3.8,5237.68,no,1,0.2246683559918442,0
16769,35,unemployed,married,university.degree,unknown,yes,no,cellular,jun,mon,438,1,1001,1,failure,-2.9,90.36,-39.98,1.31,5213.25,no,1,0.24971388266347147,0
15191,33,technician,single,university.degree,no,yes,no,cellular,mar,mon,2479,2,681,3,failure,-1.8,94.98,-32.13,1.81,4985.8,no,1,0.44939353456674946,0
2695,27,technician,single,university.degree,no,no,no,cellular,may,thu,3418,2,395,6,success,-1.8,91.53,-35.51,3.24,5299.94,no,1,0.29958604428333374,0
1633,56,admin.,divorced,university.degree,no,no,no,telephone,may,wed,4518,3,358,5,failure,1.1,97.18,-45.24,2.25,5107.38,yes,0,0.014493417705297862,1
5763,32,unknown,unknown,basic.6y,unknown,no,no,cellular,mar,thu,158,34,970,0,nonexistent,1.1,92.49,-37.92,5.05,5222.14,no,1,0.2204772039598164,0
7516,32,blue-collar,married,high.school,no,no,yes,telephone,jun,mon,3052,0,145,1,failure,1.4,92.29,-32.53,4.52,5176.06,no,1,0.2689701139224231,0
3948,25,admin.,single,high.school,no,yes,no,cellular,oct,fri,138,1,975,1,failure,-1.1,90.72,-50.53,0.93,4720.38,no,1,0.21618965207659008,0
2797,26,housemaid,married,basic.4y,no,no,no,cellular,jul,thu,678,1,952,0,nonexistent,1.4,90.16,-44.74,4.98,5379.71,no,1,0.4732615226802887,0
1403,42,technician,single,professional.course,no,no,no,telephone,oct,fri,1197,1,875,6,nonexistent,-0.1,97.58,-32.68,3.84,4960.03,no,1,0.5380882302222877,0
18095,31,admin.,single,high.school,no,yes,yes,cellular,may,wed,643,0,31,6,success,-1.8,94.75,-50.5,5.15,4989.12,no,1,0.28102867586575897,0
22101,52,management,married,university.degree,unknown,no,yes,cellular,apr,mon,1727,2,1018,0,nonexistent,-1.8,96.23,-47.94,1.35,4890.03,yes,0,0.1705935529009346,1
18759,42,admin.,married,university.degree,no,yes,no,cellular,jul,wed,174,1,1040,1,failure,-2.9,92.56,-32.08,1.05,5172.64,no,1,0.2764927418818496,0
21790,43,blue-collar,divorced,basic.9y,unknown,no,no,cellular,jul,mon,3056,2,429,4,nonexistent,1.4,90.98,-41.86,2.89,4777.9,no,1,0.2937242711090518,0
13923,49,blue-collar,married,high.school,yes,yes,no,telephone,aug,wed,99,34,958,0,nonexistent,-0.1,91.98,-40.4,3.95,5429.61,yes,0,0.18772266613499836,1
5099,36,services,married,high.school,no,yes,no,telephone,may,thu,896,0,1015,0,nonexistent,1.1,94.55,-34.98,4.95,5258.48,no,1,0.3068550314639629,0
10597,45,admin.,married,university.degree,no,yes,yes,cellular,jun,tue,143,1,950,0,nonexistent,-2.9,96.58,-40.18,1.24,5253.86,no,1,0.34101347793746245,0
21654,37,services,married,high.school,no,no,no,telephone,may,thu,1222,1,1027,0,nonexistent,1.1,98.69,-34.58,4.67,5107.94,no,1,0.33112709015722475,0
14103,31,admin.,single,university.degree,no,yes,yes,cellular,may,fri,2605,4,672,2,success,-1.8,89.29,-42.03,1.48,5291.01,no,1,0.26333175660982056,0
2726,26,admin.,single,university.degree,no,no,no,cellular,may,tue,1901,4,138,1,success,-1.8,98.7,-33.58,1.89,5107.22,no,1,0.2978434486962056,0
15836,30,technician,single,university.degree,no,yes,no,cellular,aug,tue,3095,9,206,4,nonexistent,1.4,96.78,-50.22,4.59,5043.49,yes,0,0.02950808916249107,1
7323,36,self-employed,married,basic.9y,no,yes,yes,cellular,may,tue,720,1,1020,0,nonexistent,-1.8,88.71,-47.21,1.31,5231.67,yes,0,0.14761345826645444,1
19552,41,unemployed,married,high.school,no,yes,no,cellular,jul,mon,713,2,1007,0,nonexistent,1.4,93.63,-43.16,5.15,5175.81,no,1,0.24781618318605983,0
18534,34,technician,married,university.degree,no,yes,no,cellular,jul,fri,236,2,1027,0,nonexistent,-2.9,92.37,-32.05,1.06,5010.2,no,1,0.4033633849192808,0
5706,33,services,married,high.school,no,no,no,cellular,apr,wed,553,2,979,1,failure,-1.8,89.81,-47.9,1.48,5104.19,no,1,0.31365508592336827,0
16852,29,admin.,single,university.degree,no,no,no,cellular,apr,wed,294,0,1037,0,nonexistent,-1.8,96.23,-48.32,1.44,5155.19,no,1,0.46642964877516974,0
11824,58,self-employed,married,university.degree,no,yes,no,cellular,jul,wed,430,3,1006,0,nonexistent,1.4,90.25,-44.7,5.0,5034.66,yes,0,0.17012913756656872,1
7168,36,technician,divorced,high.school,no,yes,no,cellular,aug,mon,391,2,1015,0,nonexistent,1.4,91.66,-35.37,5.2,4982.37,yes,0,0.14371355576117925,1
2880,71,self-employed,divorced,illiterate,unknown,no,unknown,cellular,mar,wed,126,35,956,0,nonexistent,1.4,92.88,-43.51,5.14,5018.97,no,1,0.39095913798949233,0
12931,37,services,divorced,high.school,unknown,no,no,telephone,may,mon,2116,1,1018,0,nonexistent,1.1,96.9,-36.8,5.01,5092.37,no,1,0.647201432915693,0
8918,23,student,single,high.school,no,no,no,cellular,jul,tue,355,0,989,1,failure,-2.9,90.34,-32.89,1.07,5238.63,yes,0,0.2001956076977384,1
16251,44,unemployed,single,university.degree,yes,yes,yes,telephone,apr,tue,1302,46,326,2,nonexistent,-1.7,91.88,-30.61,1.79,5341.85,no,1,0.334881873776115,0
3920,25,admin.,married,high.school,no,yes,no,telephone,apr,mon,4422,0,129,4,success,-1.8,95.71,-34.88,1.69,4931.77,no,1,0.2184254540725867,0
16096,34,technician,married,unknown,no,no,no,cellular,nov,tue,211,1,5,2,success,-1.1,96.94,-49.83,1.01,5033.09,yes,0,0.21081849702403208,1
1107,41,technician,married,professional.course,no,yes,no,cellular,sep,mon,398,1,980,0,nonexistent,-3.4,96.44,-29.17,0.73,4937.22,no,1,0.411674897258015,0
9073,32,admin.,married,basic.6y,no,yes,no,cellular,may,mon,264,2,1046,1,failure,-1.8,97.16,-44.72,1.29,5119.49,no,1,0.23029698945679922,0
14960,43,blue-collar,single,basic.9y,no,yes,no,telephone,jul,tue,1137,11,1011,0,nonexistent,1.4,95.6,-43.38,4.86,5421.53,yes,0,0.07766054918709467,1
16063,31,admin.,single,university.degree,no,no,no,cellular,may,wed,809,1,819,3,nonexistent,-1.8,94.61,-42.73,1.26,5326.62,no,1,0.45921446078762507,0
13116,34,technician,married,professional.course,no,no,no,telephone,jun,wed,4204,2,947,1,failure,1.4,96.37,-30.53,2.65,4804.46,yes,0,0.14995069430727895,1
1732,42,technician,single,university.degree,no,yes,no,cellular,jul,mon,555,0,1048,0,nonexistent,1.4,94.29,-42.48,5.18,5306.52,yes,0,0.18414414167990573,1
7701,34,technician,single,university.degree,no,yes,no,telephone,may,wed,5072,1,759,0,nonexistent,1.1,91.64,-47.24,3.78,5248.04,no,1,0.2267022411653193,0
5097,86,admin.,single,high.school,yes,yes,yes,cellular,may,tue,391,47,953,1,failure,-1.8,90.57,-45.32,1.32,5323.46,yes,0,0.09043420116711087,1
11735,41,admin.,single,university.degree,no,yes,no,cellular,apr,mon,228,1,966,0,nonexistent,-1.8,88.7,-45.68,1.38,5201.08,no,1,0.24552080127171638,0
17189,42,blue-collar,married,basic.6y,no,yes,no,telephone,may,mon,1070,0,1026,0,nonexistent,1.1,97.09,-36.14,4.82,5393.44,no,1,0.22940107165848095,0
16114,31,self-employed,unknown,basic.9y,no,unknown,no,telephone,mar,thu,246,19,1041,0,nonexistent,1.4,93.33,-41.75,4.83,5196.73,yes,0,0.15123318231670782,1
1259,52,admin.,married,high.school,no,no,no,cellular,aug,wed,4216,3,751,1,nonexistent,1.4,95.38,-34.27,4.71,5289.38,no,1,0.3328579152084785,0
5406,23,student,single,basic.9y,no,yes,no,cellular,dec,tue,154,1,1006,0,nonexistent,-3.0,91.6,-33.16,0.73,5264.62,no,1,0.40190284300901763,0
5562,54,admin.,married,university.degree,no,yes,yes,cellular,nov,tue,1823,1,261,6,nonexistent,-0.1,97.16,-48.86,2.65,5106.43,no,1,0.34082944769925405,0
10657,21,student,single,basic.9y,no,no,no,telephone,jul,thu,2645,1,872,5,success,-1.7,94.85,-51.63,0.77,5204.92,no,1,0.32898787055595285,0
22043,31,blue-collar,married,basic.9y,no,yes,no,telephone,may,fri,309,2,245,6,nonexistent,1.1,95.87,-50.11,2.68,5422.62,no,1,0.22372292955569234,0
7301,24,blue-collar,married,basic.9y,unknown,yes,no,cellular,jul,wed,4275,0,1007,5,success,1.4,90.16,-41.72,4.45,5161.57,no,1,0.3118700724048741,0
6651,73,management,married,basic.4y,unknown,yes,no,cellular,oct,thu,4121,10,727,6,nonexistent,-0.1,95.78,-49.0,2.65,5227.32,no,1,0.272473079461145,0
5720,43,admin.,single,university.degree,no,no,no,cellular,aug,mon,964,3,1028,0,nonexistent,-1.7,96.75,-38.52,0.88,4781.95,no,1,0.5441583736238051,0
9118,30,admin.,single,university.degree,no,no,no,cellular,may,fri,800,5,950,0,nonexistent,-1.8,95.49,-45.32,1.25,5226.57,no,1,0.635598761542693,0
